ID_Vehicle,type,capacity,capacity_unit,consumption_rate,consumption_rate_unit,charge_efficiency,charge_power_max,charge_power_max_unit,discharge_efficiency,discharge_power_max,discharge_power_max_unit,charge_bidirectional,id_parking_at_home_profile,id_distance_profile
200070472,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,200070472,200070472
200070531,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,200070531,200070531
200070711,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,200070711,200070711
200070851,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,200070851,200070851
200071171,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,200071171,200071171
200071451,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,200071451,200071451
200071452,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,200071452,200071452
200071591,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,200071591,200071591
200071711,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,200071711,200071711
200071811,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,200071811,200071811
200071851,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,200071851,200071851
200071872,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,200071872,200071872
200072011,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,200072011,200072011
200072491,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,200072491,200072491
200072492,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,200072492,200072492
200072931,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,200072931,200072931
200073211,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,200073211,200073211
200073551,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,200073551,200073551
200073711,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,200073711,200073711
200073872,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,200073872,200073872
200073991,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,200073991,200073991
200074091,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,200074091,200074091
200074191,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,200074191,200074191
200074231,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,200074231,200074231
200074751,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,200074751,200074751
200074931,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,200074931,200074931
200074971,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,200074971,200074971
200075051,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,200075051,200075051
200075052,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,200075052,200075052
200075053,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,200075053,200075053
200075191,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,200075191,200075191
200075271,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,200075271,200075271
200075451,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,200075451,200075451
200075871,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,200075871,200075871
200076311,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,200076311,200076311
200076371,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,200076371,200076371
200076591,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,200076591,200076591
200076791,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,200076791,200076791
200076871,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,200076871,200076871
200076931,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,200076931,200076931
19991100151,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,19991100151,19991100151
19991100411,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,19991100411,19991100411
19991100431,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,19991100431,19991100431
19991100531,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,19991100531,19991100531
19991100631,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,19991100631,19991100631
19991100671,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,19991100671,19991100671
19991100691,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,19991100691,19991100691
19991100751,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,19991100751,19991100751
19991100811,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,19991100811,19991100811
19991100891,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,19991100891,19991100891
19991100911,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,19991100911,19991100911
19991100951,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,19991100951,19991100951
19991101091,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,19991101091,19991101091
19991101111,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,19991101111,19991101111
19991101131,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,19991101131,19991101131
19991101351,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,19991101351,19991101351
19991101391,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,19991101391,19991101391
19991101411,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,19991101411,19991101411
19991101471,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,19991101471,19991101471
19991101552,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,19991101552,19991101552
19991101671,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,19991101671,19991101671
19991101672,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,19991101672,19991101672
19991101691,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,19991101691,19991101691
19991101711,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,19991101711,19991101711
19991101751,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,19991101751,19991101751
19991101771,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,19991101771,19991101771
19991101811,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,19991101811,19991101811
19991101851,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,19991101851,19991101851
19991101931,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,19991101931,19991101931
19991101932,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,19991101932,19991101932
19991101991,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,19991101991,19991101991
19991102071,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,19991102071,19991102071
19991102251,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,19991102251,19991102251
19991102252,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,19991102252,19991102252
19991102311,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,19991102311,19991102311
19991102331,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,19991102331,19991102331
19991102472,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,19991102472,19991102472
19991102571,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,19991102571,19991102571
19991102611,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,19991102611,19991102611
19991102612,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,19991102612,19991102612
19991102831,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,19991102831,19991102831
19991103031,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,19991103031,19991103031
19991103051,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,19991103051,19991103051
19991103091,electricity,100000,Wh,203,Wh/km,0.95,6130,W,0.9,6130,W,0,19991103091,19991103091
19991103291,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,19991103291,19991103291
19991103371,electricity,69000,Wh,188,Wh/km,0.95,6130,W,0.9,6130,W,0,19991103371,19991103371
19991103372,electricity,38000,Wh,153,Wh/km,0.95,6130,W,0.9,6130,W,0,19991103372,19991103372
