index;name;construction_period_start;construction_period_end;building_categories_index;building_life_time_index;number_of_dwellings_per_building;number_of_persons_per_dwelling;length_of_building;width_of_building;number_of_floors;room_height;building_geometry_special_index;percentage_of_building_surface_attached_length;percentage_of_building_surface_attached_width;share_of_window_area_on_gross_surface_area;share_of_windows_oriented_to_south;share_of_windows_oriented_to_north;gebaudebauweise_fbw;horizontal_shading_building;renovation_facade_year_start;renovation_facade_year_end;f_x3_facade;f_x2_facade;f_x1_facade;f_x0_facade;renovation_windows_year_start;renovation_windows_year_end;f_x3_windows;f_x2_windows;f_x1_windows;f_x0_windows;envelope_quality_def_index;mech_ventilation_system_index;user_profiles_index;climate_region_index;agent_mixes_index;bc_specific_userfactor;INPUT_DATA_STOP;grossfloor_area;heated_area;total_vertical_surface_area;aewd;areafloor;areawindows;areadoors;area_suitable_solar;grossvolume;heatedvolume;heated_norm_volume;characteristic_length;A_V_ratio;LEK;hwb;hwb_norm;hlpb;orig_hlpb;hlpb_dhw;t_indoor_eff_factor;effective_indoor_temp_jan;prev_index;last_action;last_action_year;mean_construction_period;uedh_sh_norm;uedh_sh_effective;uedh_sh_original;ued_dhw;climate_change_factor1;uedh_sh_climate1;climate_change_factor1a;uedh_sh_climate1a;climate_change_factor1b;uedh_sh_climate1b;climate_change_factor2;uedh_sh_climate2;ued_cool;ued_cool_climate1;ued_cool_climate1a;ued_cool_climate1b;ued_cool_climate2;ued_cool_no_int_gains;uedh_sh_savings_mech_vent;effective_heating_hours;effective_operation_hours_solar;boiler_operation_hours_dhw;distribution_operation_hours_dhw;rand_number_1;rand_number_2;rand_number_3;u_value_ceiling;u_value_exterior_walls;u_value_windows1;u_value_windows2;u_value_roof;u_value_zangendecke;u_value_floor;seam_loss_windows;n_50;envelope_quality_add_data_idx;add_building_life_time;facade_life_time_factor;windows_life_time_factor;envelope_lifetime_index;trans_loss_walls;trans_loss_ceil;trans_loss_wind;trans_loss_doors;trans_loss_floor;trans_loss_therm_bridge;trans_loss_ventilation;total_heat_losses;uedh_sh_effective_gains;uedh_sh_effective_gains_solar;uedh_sh_effective_gains_lighting;uedh_sh_effective_gains_internal_other;uedh_sh_effective_gains_internal_people;uedh_sh_norm_gains_solar_transparent;ued_cool_gains_solar_transparent;ued_cool_gains_solar_opaque;ued_cool_gains_lighting;ued_cool_gains_internal_other;ued_cool_gains_internal_people;internal_cool_gains_lighting;internal_gains_lighting;internal_cool_gains_other_appliances;internal_gains_other_appliances;internal_cool_gains_people;internal_gains_people;uedh_sh_effective_losses_before_gains;estimated_electricity_internal_gains;estimated_electricity_not_internal_gains;uedh_sh_effective_jan;uedh_sh_effective_feb;uedh_sh_effective_mar;uedh_sh_effective_apr;uedh_sh_effective_may;uedh_sh_effective_jun;uedh_sh_effective_jul;uedh_sh_effective_aug;uedh_sh_effective_sep;uedh_sh_effective_oct;uedh_sh_effective_nov;uedh_sh_effective_dec;uedh_sh_effective_gains_solar_jan;uedh_sh_effective_gains_solar_feb;uedh_sh_effective_gains_solar_mar;uedh_sh_effective_gains_solar_apr;uedh_sh_effective_gains_solar_may;uedh_sh_effective_gains_solar_jun;uedh_sh_effective_gains_solar_jul;uedh_sh_effective_gains_solar_aug;uedh_sh_effective_gains_solar_sep;uedh_sh_effective_gains_solar_oct;uedh_sh_effective_gains_solar_nov;uedh_sh_effective_gains_solar_dec;annual_mech_vent_volume_heat_recovery_mode;annual_mech_vent_volume_non_heat_recovery_mode;ued_cooling_jan;ued_cooling_feb;ued_cooling_mar;ued_cooling_apr;ued_cooling_may;ued_cooling_jun;ued_cooling_jul;ued_cooling_aug;ued_cooling_sep;ued_cooling_oct;ued_cooling_nov;ued_cooling_dec;renovation_inv_costs;of_which_maintenance_inv_costs_part;target_hwb;target_hwb_asterix;hwb_lc_factor;target_hwb_u_value_adoption_factor;hwb_original_u_values_using_days;hwb_using_days;average_effective_area_wind_west_east_red_cool;average_effective_area_wind_south_red_cool;average_effective_area_wind_north_red_cool;spec_int_gains_cool_watt;immissionFlaeche_sommer_nachweis_B8110_3;immissionsflaechenbezogenerLuftwechsel_sommer_nachweis_B8110_3;erforderliche_speicherwirksameMasse_sommer_nachweis_B8110_3;immissionsflaechenbezogene_speicherwirksameMasse_sommer_nachweis_B8110_3;heatstoragemass_ratio_sommer_nachweis_B8110_3;start_refurb_obligation_year;is_unrefurbished;deep_refurb_level;delta_hwb_refurb;average_hwb_unrefurbished_simulation_start;average_hwb_unrefurbished_current_period;hwb_ref_climate_zone;is_unrefurbished_age_not_considered;cum_inv_env_exist_build;cum_sub_env_exist_build
257;KMH_oooo_1919 - 1948;1919;1948;5;2;3.905669928;3;13.34326744;9.996665955;2.386270046;2.799999952;2;0.100000001;0.800000012;0.209999993;0.25;0.100000001;50;0.850000024;1919;1948;0;0;0;0;1919;1948;0;0;0;0;257;1;4;1;2;0;0;318.3002319;254.6401825;345.3113708;134.73526;133.3881836;72.51538849;0;53.3552742;986.7307129;712.9924927;662.0644531;2.081591606;0.480401635;124.7721863;181.1989441;200.8271179;30.05698204;30.05698204;7.909572601;0.857254446;18.10433578;257;no action;0;0;63923.31641;57675.66406;63923.31641;3790.387207;0.879375458;58447.47266;0.958832026;62019.21484;0.918664038;60197.23438;1.03484714;65565.42969;2784.498779;3578.13208;3032.331787;3296.578857;2591.589111;2200.532959;0;1918.877197;3065.999756;958.4303589;8760;0.076515749;0.512691796;0.440732479;1.409999967;1.600000024;3.5;3.5;1.409999967;1.409999967;0.949999988;0.360000014;0.400000006;1;0;1;1;1;215.576416;188.0773315;253.8038635;0;88.70314026;74.61608124;90.04076385;910.817627;23564.00781;14781.54492;0;7299.70166;0;32767.12891;2026.247192;225.2831268;0;532.9684448;0;0;0;8364.929688;8364.929688;0;0;81239.67188;8364.929688;0;10463.25586;8417.295898;7180.630859;4176.664063;1664.686035;488.8117981;71.89586639;142.8756104;1836.76062;4921.050781;7852.408691;10459.32617;449.7967224;808.5423584;1212.320801;1589.829102;1897.265991;1834.118774;1996.148926;1791.95166;1399.220825;963.1036377;520.0883789;319.1587219;0;0;0.440493882;2.438076735;9.954855919;54.61120224;242.5965271;511.9205933;1080.137085;749.7941284;118.4414749;12.69843483;1.210335374;0.255599737;0;0;0;0;0;0;0;0;20.37080383;7.834924698;3.133970022;3.75;31.46361923;56.65213394;6935.658203;2922.724365;0.421405464;0;1;26.28990173;0;176.40065;176.40065;200.8271179;1;0;0
258;KMH_oooo_1949 - 1957;1949;1957;5;1;4.029580116;3;12.38601017;10.21193409;2.46649003;2.650000095;2;0.100000001;0.800000012;0.319999993;0.340000004;0.100000001;30;0.850000024;1949;1957;0;0;0;0;1949;1957;0;0;0;0;258;1;4;1;2;0;0;311.9743042;249.5794525;328.8518677;86.70915985;126.4851227;105.2325974;0;50.59405136;920.3242188;661.3855591;648.9065552;2.068553448;0.483429611;116.8241348;154.6261597;164.1855011;26.56583214;26.56583214;7.79920435;0.890593052;18.7806263;258;no action;0;0;51221.65625;48239.38672;51221.65625;3715.057129;0.879375458;46799.47656;0.958832026;49685.09375;0.918664038;48213.36328;1.03484714;52548.00781;9872.398438;11229.98242;10314.58496;10766.8916;9514.401367;8974.492188;0;1815.843262;3065.999756;952.6759033;8760;0.176693112;0.34881863;0.985974967;1.169999957;1.440000057;2.799999952;2.799999952;1.169999957;1.169999957;0.949999988;0.360000014;0.400000006;1;0;1;1;1;124.8611984;147.9875946;294.6512756;0;84.11260223;65.16127014;88.25128937;805.0252075;26356.6543;18914.81445;0;6441.874023;0;31586.5625;7943.392578;455.3953857;0;1473.610229;0;0;0;8198.685547;8198.685547;0;0;74596.03906;8198.685547;0;9222.395508;7111.089844;5819.102539;3124.190674;1158.564575;355.2973633;66.60559845;116.4095383;1275.786865;3904.174805;6778.557617;9307.210938;608.4542236;1086.760498;1578.19104;2018.945923;2368.092773;2272.58252;2479.380615;2259.627686;1816.817261;1280.213745;707.4505615;438.2968445;0;0;11.68445301;53.93500519;158.5382538;504.6423035;1259.703491;1822.462402;2818.517334;2265.141113;775.916687;169.3223724;25.8261528;6.708890438;0;0;0;0;0;0;0;0;25.46847343;15.46300411;4.547942638;3.75;45.12672424;36.64045715;1000000;1134.184448;0.001134184;0;1;24.97409821;0;166.9506226;166.9506226;164.1855011;1;0;0
259;KMH_oooo_1958 - 1968;1958;1968;5;1;4.339859962;3;14.26836681;9.739480972;2.656229973;2.609999895;2;0.100000001;0.800000012;0.469999999;0.230000004;0.100000001;30;0.850000024;1958;1969;0;0;0;0;1958;1969;0;0;0;0;259;1;4;1;2;0;0;369.1269531;295.3015747;371.1434937;54.19610596;138.9664917;174.437439;0;55.58659744;1074.159424;770.7370605;767.7840576;2.120470524;0.47159344;125.1515884;152.9357452;163.6495819;33.0210228;33.0210228;8.773849487;0.888393879;18.73601341;259;no action;0;0;60407.46875;56452.70313;60407.46875;4395.643066;0.879375458;55158.80469;0.958832026;58585.4375;0.918664038;56838.57031;1.03484714;61975.20703;21570.83008;23856.63086;22325;23086.59961;20952.90234;20899.46875;0;1709.598755;3065.999756;1001.987366;8760;0.035311233;0.435625464;0.482553959;1.5;1.210000038;2.569999933;2.569999933;1.5;1.5;0.949999988;0.360000014;0.400000006;1;0;1;1;1;65.5772934;208.4497375;448.3041992;0;92.4127121;81.47439575;104.4186325;1000.637024;36040.35547;27580.62109;0;7175.289551;0;40046.875;18373.30469;743.069458;0;2454.456543;0;0;0;9700.657227;9700.657227;0;0;92493.04688;9700.657227;0;11241.58008;8447.392578;6619.549805;3252.513428;1069.754883;304.2815247;55.08312988;100.6845703;1287.647705;4455.401367;8191.478516;11427.3291;828.3438721;1491.327148;2253.119385;2971.561523;3559.904297;3446.964844;3749.4729;3354.664551;2602.030518;1781.157715;956.4935913;585.5819702;0;0;23.85989952;122.4977722;400.4425049;1300.539185;3043.958008;4089.109131;5776.630859;4639.739258;1727.687378;381.2657471;52.65835953;12.44122601;0;0;0;0;0;0;0;0;50.51020432;17.33932686;7.538837433;3.75;75.88262177;25.39241028;1000000;786.0075684;0.000786008;0;1;24.24068069;0;164.430603;164.430603;163.6495819;1;0;0
260;KMH_oooo_1969 - 1978;1969;1978;5;1;3.970459938;3;13.76372051;10.8645525;2.348560095;2.50999999;2;0.100000001;0.800000012;0.25999999;0.330000013;0.100000001;30;0.850000024;1969;1978;0;0;0;0;1969;1978;0;0;0;0;260;1;4;1;2;0;0;351.1958618;280.9566956;325.0663147;107.6622772;149.5366669;84.51724243;0;59.81466675;986.8603516;705.2012939;730.4873657;2.008864403;0.497793704;84.26504517;114.9534302;113.3770142;21.57315063;21.57315063;8.473282814;0.941270053;19.8086338;260;no action;0;0;39817.53906;40371.16797;39817.53906;4182.115234;0.879375458;36506.16797;0.958832026;38668.72266;0.918664038;37566.63281;1.03484714;40805.64063;6886.620605;7949.788574;7231.875;7586.104004;6607.938477;6051.73584;0;1871.361694;3065.999756;987.1298828;8760;0.108274095;0.004333037;0.406852394;0.589999974;0.74000001;2.799999952;2.799999952;0.589999974;0.589999974;0.949999988;0.360000014;0.400000006;1;0;1;1;1;79.67008972;88.22663116;236.6482697;0;99.44187927;50.39868927;99.34628296;653.7318115;23652.53906;15617.49609;0;7420.032227;0;21693.49219;5299.358398;226.8916016;0;1360.370728;0;0;0;9229.427734;9229.427734;0;0;64023.71094;9229.427734;0;7790.114258;6032.513184;4923.73877;2595.0354;888.9448242;237.6439056;35.06994629;66.51647186;994.3503418;3254.737305;5705.262207;7847.241699;499.4229126;892.614563;1300.651855;1668.38501;1960.654541;1883.118774;2053.915283;1868.727905;1497.727905;1052.733887;580.3464355;359.1975098;0;0;5.248876095;24.78511429;79.91311646;289.4578857;825.7993774;1288.364258;2112.343994;1663.373413;490.9311523;91.05762482;12.28192997;3.063992977;0;0;0;0;0;0;0;0;20.82019424;12.05379868;3.652666092;3.75;36.29091644;48.57973862;1000000;1503.758057;0.001503758;0;0.289500058;24.93381119;0;163.8005981;163.8005981;113.3770142;1;0;0
261;KMH_oooo_1979 - 1983;1979;1983;5;1;4.323160172;3;16.0236969;10.33006954;2.468209982;2.75;2;0.100000001;0.800000012;0.310000002;0.349999994;0.100000001;30;0.850000024;1979;1983;0;0;0;0;1979;1983;0;0;0;0;261;1;4;1;2;0;0;408.5527039;326.8421631;396.7844543;125.2315598;165.5259094;123.0031815;0;66.2103653;1246.085693;898.815918;849.7896118;2.151069641;0.464884996;75.04817963;104.8394165;101.7807617;24.38747978;24.38747978;9.419780731;0.953524411;20.05721855;261;no action;0;0;41582.80469;42832.42578;41582.80469;4865.133301;0.879375458;37898.83594;0.958832026;40304.67188;0.918664038;39078.55859;1.03484714;42682.08984;11606.56348;13327.9502;12168.85938;12742.46875;11150.34863;10971.83105;0;1756.328613;3065.999756;1032.96106;8760;0.953796387;0.977428257;0.80264312;0.439999998;0.800000012;2.569999933;2.569999933;0.439999998;0.439999998;0.670000017;0.360000014;0.400000006;1;0;1;1;1;100.1852493;72.83139801;316.1181641;0;77.63165283;56.67664719;115.5713959;739.0145264;30485.76563;21669.74414;0;8335.679688;0;24779.90234;9409.608398;264.376709;0;1932.578613;0;0;0;10736.76465;10736.76465;0;0;73318.19531;10736.76465;0;8684.668945;6508.561523;5105.416992;2435.446777;694.1550293;155.0917969;18.19506836;37.14538574;818.6442871;3303.032959;6262.322266;8809.74707;701.1679077;1251.534668;1811.398438;2311.083008;2705.574463;2594.322998;2831.174316;2584.584473;2084.714111;1472.625366;815.7091064;505.8549194;0;0;6.643905163;39.38894272;137.2023315;520.8278198;1460.106323;2187.918213;3447.121582;2764.024658;870.2606812;152.5871582;16.99397087;3.488074303;0;0;0;0;0;0;0;0;29.23772812;18.60582924;5.315951824;3.75;52.67809296;42.65605927;1000000;1320.393921;0.001320394;0;0;25.32808113;0;173.2506256;173.2506256;101.7807617;1;0;0
262;KMH_oooo_1984 - 1994;1984;1994;5;1;4.331880093;3;13.96366787;11.86131859;2.292180061;2.710000038;2;0.100000001;0.800000012;0.340000004;0.209999993;0.100000001;30;0.850000024;1984;1994;0;0;0;0;1984;1994;0;0;0;0;262;1;4;1;2;0;0;379.6481018;303.7184753;356.3569946;84.98854065;165.6275177;121.161377;0;66.25100708;1142.740723;823.0770874;789.6680298;2.126405239;0.47027725;69.44163513;96.41094971;91.3394165;21.00186157;21.00186157;8.948165894;0.970472515;20.40102005;262;no action;0;0;34676.83594;36602.23438;34676.83594;4520.930664;0.879375458;31602.49023;0.958832026;33611.08203;0.918664038;32587.81055;1.03484714;35592.6875;12452.91309;14167.60938;13015.87402;13587.2666;11994.00684;12096.93457;0;1742.808838;3065.999756;1010.470886;8760;0.942694128;0.114649512;0.199206278;0.300000012;0.660000026;2.569999933;2.569999933;0.300000012;0.300000012;0.550000012;0.360000014;0.400000006;1;0;1;1;1;56.09243774;49.68825912;311.3847351;0;63.76659393;48.0932045;107.3948517;636.4200439;27659.74805;19737.06445;0;7605.062012;0;20182.33008;10283.80762;185.2467804;0;1983.859131;0;0;0;9977.15332;9977.15332;0;0;64261.98047;9977.15332;0;7569.915039;5654.079102;4308.071289;1900.390625;465.066925;90.77416992;9.427246094;21.26293945;623.2429199;2809.337891;5457.414063;7693.250977;584.8848267;1054.706909;1605.914551;2130.192871;2561.836426;2484.543457;2701.151611;2408.655029;1855.728271;1263.151733;674.4194946;411.8785095;0;0;5.024481773;31.2586441;129.982193;561.6252441;1653.727295;2458.572266;3720.684814;2895.215576;849.8242188;131.712326;12.78030014;2.506067038;0;0;0;0;0;0;0;0;36.13082886;10.99633884;5.236351967;3.75;52.8430748;38.93968201;1000000;1205.355713;0.001205356;0;0;25.12828636;0;170.7306366;170.7306366;91.3394165;1;0;0
263;KMH_oooo_1995 - 2001;1995;2001;5;1;4.228819847;3;14.97627544;10.17832565;2.49710989;2.710000038;2;0.100000001;0.800000012;0.289999992;0.25;0.100000001;30;0.850000024;1995;1995;0;0;0;0;1995;1995;0;0;0;0;263;1;4;1;2;0;0;380.6429749;304.5143738;378.1390991;123.5601349;152.4334106;109.6603394;0;60.97336578;1145.735352;825.2339478;791.7373657;2.12927413;0.469643593;40.0848999;55.06405258;46.04111481;13.65718746;13.65718746;8.964572906;1.044705749;21.90687752;263;no action;0;0;17525.22656;20959.74414;17525.22656;4532.777832;0.879375458;15820.94824;0.958832026;16934.83594;0.918664038;16367.5293;1.03484714;18032.10547;14860.91699;16587.375;15436.23438;16011.50488;14385.31348;16100.7334;0;1534.704224;3065.999756;1011.264648;8760;0.038464475;0.497688144;0.82703656;0.209999993;0.280000001;1.600000024;1.600000024;0.209999993;0.209999993;0.340000004;0.360000014;0.400000006;1;0;1;1;1;34.59683609;32.01101685;175.456543;0;36.27915192;27.8343544;107.6762848;413.854187;24025.31641;16600.95703;0;7236.788086;0;9593.830078;12119.11914;153.0836487;0;2588.714844;0;0;0;10003.29688;10003.29688;0;0;44985.05859;10003.29688;0;4829.73291;3349.547119;2251.162842;679.7351074;79.20678711;7.735717773;0.338623047;1.018310547;130.8911133;1331.25;3324.463135;4974.662598;505.160675;908.0630493;1361.541138;1785.515747;2130.793945;2059.874268;2241.8479;2012.516724;1571.445923;1081.648682;584.104248;358.4428406;0;0;2.553113222;24.91466713;134.2307281;716.024353;2123.008789;2967.091309;4174.387695;3407.534668;1153.536743;147.9194489;8.614685059;1.10139513;0;0;0;0;0;0;0;0;30.80545235;11.84825134;4.739300251;3.75;47.58039856;43.35997772;1000000;1342.183228;0.001342183;0;0;25.10847092;0;170.7306366;170.7306366;46.04111481;1;0;0
264;KMH_oooo_2002 - 2004;2002;2004;5;1;4.178229809;3;12.48060703;12.48060703;2.582799911;2.5;2;0.100000001;0.800000012;0.289999992;0.340000004;0.100000001;20;0.850000024;2002;2002;0;0;0;0;2002;2002;0;0;0;0;264;1;4;1;2;0;0;402.3112488;321.848999;361.0310059;93.86805725;155.7655487;104.6989899;0;62.30622101;1126.471436;804.6224976;836.807373;2.208342552;0.452828288;39.79916;53.04620743;44.2733345;13.61876678;13.61876678;9.318814278;1.046265721;21.93852234;264;no action;0;0;17811.66016;21341.08594;17811.66016;4790.808594;0.879375458;16081.07227;0.958832026;17211.39844;0.918664038;16635.36719;1.03484714;18327.68359;15737.47754;17326.96875;16265.7041;16795.3125;15301.81445;16362.00879;0;1567.035156;3065.999756;1028.201294;8760;0.635710895;0.612655461;0.231061354;0.219999999;0.349999994;1.600000024;1.600000024;0.219999999;0.219999999;0.340000004;0.360000014;0.400000006;1;0;1;1;1;32.8538208;34.26842117;167.5183868;0;37.07220078;27.17128372;113.805809;412.6899414;23584.4082;15933.41406;0;7455.672852;0;9747.624023;12518.99023;175.5404816;0;3042.946045;0;0;0;10572.73926;10572.73926;0;0;44925.48828;10572.73926;0;4759.478027;3314.916016;2345.087891;891.7060547;183.8801422;32.46936035;3.087158203;6.693603516;233.1191406;1406.927002;3266.160645;4897.561523;512.5482788;915.4627686;1329.432739;1700.714966;1994.828369;1914.372437;2088.574951;1903.459717;1530.446289;1078.423218;595.9404907;369.2113953;0;0;18.93032646;98.61494446;314.8493958;992.2964478;2227.908691;2897.34375;3992.270264;3366.952637;1433.88562;338.5741272;45.5230751;10.32831573;0;0;0;0;0;0;0;0;25.33932877;15.38459492;4.524880886;3.75;44.89789963;44.80290222;1000000;924.5655518;0.000924566;0;0;23.5848465;0;163.8005981;163.8005981;44.2733345;1;0;0
265;KMH_oooo_2005;2005;2005;5;1;3.58611989;3;11.88294601;11.88294601;2.46532011;2.5;2;0.100000001;0.800000012;0.289999992;0.340000004;0.100000001;20;0.850000024;2005;2005;0;0;0;0;2005;2005;0;0;0;0;265;3;4;1;2;0;0;348.1140747;278.491272;328.1069946;85.30780792;141.2044067;95.15102386;0;56.48176193;974.7194214;696.2281494;724.0772705;2.10582757;0.474872708;41.77326584;54.93719864;46.19192505;12.2074461;12.2074461;8.421165466;1.042132139;21.85467148;265;no action;0;0;16080.05859;19124.41211;16080.05859;4145.416992;0.879375458;14526.85547;0.958832026;15541.34375;0.918664038;15024.35742;1.03484714;16543.16602;13689.25684;15186.48145;14184.1543;14683.03613;13283.14941;15414.25977;0;1566.618652;3065.999756;984.5233154;8760;0.516492248;0.380189329;0.073740602;0.219999999;0.349999994;1.600000024;1.600000024;0.219999999;0.219999999;0.340000004;0.360000014;0.400000006;1;0;1;1;1;29.85773277;31.06497002;152.2416382;0;33.60665131;24.67709923;98.47450256;369.9226074;20986.32422;14389.14648;0;6421.245605;0;8987.157227;10985.53711;154.2025299;0;2549.517334;0;0;0;9148.438477;9148.438477;0;0;40110.73438;9148.438477;0;4261.32666;2962.411377;2096.281494;802.1672363;169.4089203;30.88537598;3.075195313;6.572875977;214.0773926;1263.938477;2926.290039;4387.977051;462.8720093;826.7359619;1200.583862;1535.88147;1801.489502;1728.831543;1886.149658;1718.976074;1382.115234;973.9023438;538.1818848;333.4273682;3115785.25;1958548.25;20.89668465;95.82229614;284.0765381;844.6066284;1889.595825;2501.056885;3516.902344;2950.614502;1223.609741;303.538147;46.6540947;11.8835268;0;0;0;0;0;0;0;0;23.0285244;13.98160553;4.112236977;3.75;40.80345917;42.65742111;1000000;880.2908325;0.000880291;0;0;24.24618149;0;163.8005981;163.8005981;46.19192505;1;0;0
266;KMH_oooo_2006;2006;2006;5;1;4.553549767;3;12.51610565;12.51610565;2.527859926;2.5;2;0.100000001;0.800000012;0.289999992;0.340000004;0.100000001;20;0.850000024;2006;2006;0;0;0;0;2006;2006;0;0;0;0;266;3;4;1;2;0;0;395.996582;316.7972717;354.3563538;92.13265991;156.6528931;102.7633362;0;62.66115952;1108.790405;791.9931641;823.6728516;2.181791544;0.458338916;39.9430275;53.53363419;44.52945328;13.44010067;13.44010067;9.216183662;1.048550367;21.984869;266;no action;0;0;17633.51172;21199.13672;17633.51172;4715.611328;0.879375458;15924.76953;0.958832026;17040.8457;0.918664038;16472.08789;1.03484714;18143;14553.73047;16193.90625;15095.48535;15642.00684;14109.49219;16495.94727;0;1577.304932;3065.999756;1023.332764;8760;0.699939072;0.716066718;0.929744542;0.219999999;0.349999994;1.600000024;1.600000024;0.219999999;0.219999999;0.340000004;0.360000014;0.400000006;1;0;1;1;1;32.24642944;34.46363449;164.4213409;0;37.28339005;26.84148026;112.0195007;407.2757874;23233.7832;15684.04883;0;7352.725586;0;9641.258789;11567.30566;165.0353394;0;2821.388428;0;0;0;10406.79004;10406.79004;0;0;44432.91797;10406.79004;0;4717.633789;3292.360596;2335.412109;893.2279663;185.6360016;32.95959473;3.151306152;6.8203125;234.8686523;1403.377197;3241.142822;4852.547363;504.5266113;901.1353149;1308.626465;1674.097656;1963.608154;1884.411499;2055.887695;1873.669434;1506.493896;1061.54541;586.6137695;363.4330139;3544637.75;2227661.25;21.23148155;96.86038971;289.7186279;875.8859253;1995.145508;2668.030518;3778.994141;3165.190674;1289.386475;313.4321289;47.6842804;12.1699295;0;0;0;0;0;0;0;0;24.87086105;15.10016727;4.441226006;3.75;44.06783295;44.93034363;1000000;927.1954956;0.000927195;0;0;23.75016785;0;163.8005981;163.8005981;44.52945328;1;0;0
267;KMH_oooo_2007;2007;2007;5;1;3.522700071;3;11.6735363;11.6735363;2.322520018;2.5;2;0.100000001;0.800000012;0.289999992;0.340000004;0.100000001;20;0.850000024;2007;2007;0;0;0;0;2007;2007;0;0;0;0;267;3;4;1;2;0;0;316.4931946;253.1945648;303.6546326;78.9502182;136.2714539;88.05983734;0;54.50858307;886.1809082;632.9863892;658.3058472;2.016095638;0.496008188;42.99935532;56.5408783;47.60882568;11.33762074;11.33762074;7.878111839;1.041676402;21.84542656;267;no action;0;0;15067.86914;17894.80273;15067.86914;3768.868652;0.879375458;13623.16797;0.958832026;14566.81348;0.918664038;14085.94336;1.03484714;15498.58105;12704.07422;14076.5127;13157.81152;13615.11133;12331.66504;14245.57031;0;1578.356201;3065.999756;956.7949219;8760;0.454896539;0.954552472;0.285453677;0.219999999;0.349999994;1.600000024;1.600000024;0.219999999;0.219999999;0.340000004;0.360000014;0.400000006;1;0;1;1;1;27.63257599;29.97971916;140.8957367;0;32.43260574;23.09406281;89.52959442;343.56427;19341.60742;13330.97363;0;5840.661133;0;8489.205078;10223.43945;147.8663025;0;2332.768066;0;0;0;8317.441406;8317.441406;0;0;37236.41406;8317.441406;0;3973.024414;2767.780518;1966.53418;761.204834;164.4129639;30.67272949;3.147583008;6.663513184;206.7941895;1191.041992;2733.569336;4089.95752;428.83255;765.9381104;1112.293335;1422.93335;1669.008301;1601.693604;1747.442871;1592.56311;1280.474854;902.2817993;498.604126;308.9072266;2846778.25;1766629.25;19.84487724;90.75794983;267.5870056;789.8118286;1756.183716;2317.774658;3253.477051;2730.441162;1138.104736;284.7008057;44.11453629;11.27579308;0;0;0;0;0;0;0;0;21.31230927;12.93961811;3.80576992;3.75;37.76255798;41.90568542;1000000;864.777771;0.000864778;0;0;24.88024712;0;163.8005981;163.8005981;47.60882568;1;0;0
268;KMH_oooo_2008;2008;2008;5;1;4.599780083;3;17.60302162;17.60302162;1.713850021;2.5;2;0.100000001;0.800000012;0.289999992;0.340000004;0.100000001;20;0.850000024;2008;2008;0;0;0;0;2008;2008;0;0;0;0;268;3;4;1;2;0;0;531.0644531;424.8515625;337.8921204;87.85194397;309.8663635;97.9887085;0;123.9465485;1486.980469;1062.128906;1104.614014;1.845865965;0.541751146;36.55667877;53.15490723;45.19685745;16.916502;16.916502;11.31801224;1.035948753;21.72923851;268;no action;0;0;24002.44531;28228.68164;24002.44531;6324.029297;0.879375458;21820.85938;0.958832026;23246.23633;0.918664038;22520.0918;1.03484714;24652.18359;11943.19043;13540.45996;12467.30566;12999.55176;11516.12402;13600.93652;0;1668.706665;3065.999756;1117.515869;8760;0.617545784;0.938221335;0.86115104;0.219999999;0.349999994;1.600000024;1.600000024;0.219999999;0.219999999;0.340000004;0.360000014;0.400000006;1;0;1;1;1;30.74818039;68.17060089;156.7819366;0;73.74819946;32.94489288;150.2274933;512.6212769;27025.08984;16197.07715;0;10405.3252;0;11328.25293;8758.672852;215.5509949;0;2968.966064;0;0;0;13956.375;13956.375;0;0;55253.76953;13956.375;0;6011.29248;4399.953125;3296.482666;1405.655762;324.067627;58.58959961;5.459960938;11.82287598;391.1408997;2003.119263;4204.947754;6116.147949;521.0299072;930.6117554;1351.432007;1728.858032;2027.838379;1946.051392;2123.13623;1934.958008;1555.771729;1096.268921;605.802063;375.3210754;4913617;2827518;15.03051853;60.77802658;183.1011963;594.9693604;1524.482056;2216.17627;3349.145752;2760.724854;979.5250244;216.1798553;33.71335983;9.364112854;0;0;0;0;0;0;0;0;23.71530342;14.39857864;4.234876156;3.75;42.02033997;63.19135666;5889.382813;1304.034912;0.221421316;0;0;26.25253487;0;163.8005981;163.8005981;45.19685745;1;0;0
