index;name;construction_period_start;construction_period_end;building_categories_index;building_life_time_index;number_of_dwellings_per_building;number_of_persons_per_dwelling;length_of_building;width_of_building;number_of_floors;room_height;building_geometry_special_index;percentage_of_building_surface_attached_length;percentage_of_building_surface_attached_width;share_of_window_area_on_gross_surface_area;share_of_windows_oriented_to_south;share_of_windows_oriented_to_north;gebaudebauweise_fbw;horizontal_shading_building;renovation_facade_year_start;renovation_facade_year_end;f_x3_facade;f_x2_facade;f_x1_facade;f_x0_facade;renovation_windows_year_start;renovation_windows_year_end;f_x3_windows;f_x2_windows;f_x1_windows;f_x0_windows;envelope_quality_def_index;mech_ventilation_system_index;user_profiles_index;climate_region_index;agent_mixes_index;bc_specific_userfactor;INPUT_DATA_STOP;grossfloor_area;heated_area;total_vertical_surface_area;aewd;areafloor;areawindows;areadoors;area_suitable_solar;grossvolume;heatedvolume;heated_norm_volume;characteristic_length;A_V_ratio;LEK;hwb;hwb_norm;hlpb;orig_hlpb;hlpb_dhw;t_indoor_eff_factor;effective_indoor_temp_jan;prev_index;last_action;last_action_year;mean_construction_period;uedh_sh_norm;uedh_sh_effective;uedh_sh_original;ued_dhw;climate_change_factor1;uedh_sh_climate1;climate_change_factor1a;uedh_sh_climate1a;climate_change_factor1b;uedh_sh_climate1b;climate_change_factor2;uedh_sh_climate2;ued_cool;ued_cool_climate1;ued_cool_climate1a;ued_cool_climate1b;ued_cool_climate2;ued_cool_no_int_gains;uedh_sh_savings_mech_vent;effective_heating_hours;effective_operation_hours_solar;boiler_operation_hours_dhw;distribution_operation_hours_dhw;rand_number_1;rand_number_2;rand_number_3;u_value_ceiling;u_value_exterior_walls;u_value_windows1;u_value_windows2;u_value_roof;u_value_zangendecke;u_value_floor;seam_loss_windows;n_50;envelope_quality_add_data_idx;add_building_life_time;facade_life_time_factor;windows_life_time_factor;envelope_lifetime_index;trans_loss_walls;trans_loss_ceil;trans_loss_wind;trans_loss_doors;trans_loss_floor;trans_loss_therm_bridge;trans_loss_ventilation;total_heat_losses;uedh_sh_effective_gains;uedh_sh_effective_gains_solar;uedh_sh_effective_gains_lighting;uedh_sh_effective_gains_internal_other;uedh_sh_effective_gains_internal_people;uedh_sh_norm_gains_solar_transparent;ued_cool_gains_solar_transparent;ued_cool_gains_solar_opaque;ued_cool_gains_lighting;ued_cool_gains_internal_other;ued_cool_gains_internal_people;internal_cool_gains_lighting;internal_gains_lighting;internal_cool_gains_other_appliances;internal_gains_other_appliances;internal_cool_gains_people;internal_gains_people;uedh_sh_effective_losses_before_gains;estimated_electricity_internal_gains;estimated_electricity_not_internal_gains;uedh_sh_effective_jan;uedh_sh_effective_feb;uedh_sh_effective_mar;uedh_sh_effective_apr;uedh_sh_effective_may;uedh_sh_effective_jun;uedh_sh_effective_jul;uedh_sh_effective_aug;uedh_sh_effective_sep;uedh_sh_effective_oct;uedh_sh_effective_nov;uedh_sh_effective_dec;uedh_sh_effective_gains_solar_jan;uedh_sh_effective_gains_solar_feb;uedh_sh_effective_gains_solar_mar;uedh_sh_effective_gains_solar_apr;uedh_sh_effective_gains_solar_may;uedh_sh_effective_gains_solar_jun;uedh_sh_effective_gains_solar_jul;uedh_sh_effective_gains_solar_aug;uedh_sh_effective_gains_solar_sep;uedh_sh_effective_gains_solar_oct;uedh_sh_effective_gains_solar_nov;uedh_sh_effective_gains_solar_dec;annual_mech_vent_volume_heat_recovery_mode;annual_mech_vent_volume_non_heat_recovery_mode;ued_cooling_jan;ued_cooling_feb;ued_cooling_mar;ued_cooling_apr;ued_cooling_may;ued_cooling_jun;ued_cooling_jul;ued_cooling_aug;ued_cooling_sep;ued_cooling_oct;ued_cooling_nov;ued_cooling_dec;renovation_inv_costs;of_which_maintenance_inv_costs_part;target_hwb;target_hwb_asterix;hwb_lc_factor;target_hwb_u_value_adoption_factor;hwb_original_u_values_using_days;hwb_using_days;average_effective_area_wind_west_east_red_cool;average_effective_area_wind_south_red_cool;average_effective_area_wind_north_red_cool;spec_int_gains_cool_watt;immissionFlaeche_sommer_nachweis_B8110_3;immissionsflaechenbezogenerLuftwechsel_sommer_nachweis_B8110_3;erforderliche_speicherwirksameMasse_sommer_nachweis_B8110_3;immissionsflaechenbezogene_speicherwirksameMasse_sommer_nachweis_B8110_3;heatstoragemass_ratio_sommer_nachweis_B8110_3;start_refurb_obligation_year;is_unrefurbished;deep_refurb_level;delta_hwb_refurb;average_hwb_unrefurbished_simulation_start;average_hwb_unrefurbished_current_period;hwb_ref_climate_zone;is_unrefurbished_age_not_considered;cum_inv_env_exist_build;cum_sub_env_exist_build
38;RH_A_DENKMALSCHUTZ_gen3_1890-1918_ren_1995-2004_clr_11;1890;1918;3;4;2;2.687421799;15.97712994;7.988564968;2;2.799999952;1;0;0.25;0.170000002;0.300000012;0.140000001;60;0.850000024;1995;2004;1.47E-05;-0.00044206;0.00125779;0.103960201;1995;2004;1.47E-05;-0.00044206;0.00125779;0.103960201;38;1;1;1;1;0;0;255.2686768;204.2149506;297.1745911;221.8903809;127.6343384;50.51968002;0;51.05373764;791.3328857;571.8018799;530.9588623;1.499649048;0.666822672;117.5291901;157.8720398;200.6265717;22.84397888;22.84397888;7.366443634;0.830235541;16.33189583;38;no action;0;0;51213.67969;40299.78516;51213.67969;3424.110596;0.879304588;46643.92188;0.958808482;49625.36719;0.918616891;48104.84766;1.034867525;52583.78906;1995.139771;2699.548828;2260.240479;2552.755371;1045.202148;1352.187256;0;1764.13147;3065.999756;929.6509399;8760;0.045738775;0.644962072;0.294428825;0.566615283;1.416538239;1.416538239;0;50;0;1.180448532;4.099999905;1.600000024;1;0;1;1;1;314.3162231;72.31956482;71.56305695;0;105.4660339;56.36649323;72.21040344;692.2417603;16422.00977;10085.57617;292.5828857;5485.929688;0;26892.05859;1365.886475;164.1412201;54.71906281;410.3930054;0;894.4615479;357.7845764;6708.461426;6708.461426;0;0;56721.78906;7334.584473;0;8088.070801;6373.981934;5074.744141;2631.052246;671.2276001;84.22009277;0.644165039;5.064025879;815.6761475;3080.25415;5705.024414;7769.822754;389.3869324;594.0140381;882.9997559;1078.672485;1227.396362;1226.203125;1250.092285;1138.171631;909.6817017;694.2655029;386.7381897;307.9542236;0;0;0.18694675;0.839671433;4.188170433;24.39782524;136.7424011;366.067627;834.7927856;555.0002441;65.52166748;6.779798031;0.484464645;0.138161778;0;0;200.6258698;0;0;0.999922216;214.1007233;200.6443176;12.22681332;6.550078869;3.056703329;4.25;21.27711105;67.18508911;5250.385742;4159.353027;0.792199492;0;0;113.0945663;0;183.7357635;183.7357635;200.6443176;1;0;0
39;RH_A_DENKMALSCHUTZ_gen4_1890-1918_ren_2005-2011_clr_11;1890;1918;3;4;2;2.687421799;15.97712994;7.988564968;2;2.799999952;1;0;0.25;0.170000002;0.300000012;0.140000001;60;0.850000024;2005;2011;2.29E-06;0.000324822;-0.005238004;0.15420422;2005;2011;2.29E-06;0.000324822;-0.005238004;0.15420422;39;1;1;1;1;0;0;255.2686768;204.2149506;297.1745911;221.8903809;127.6343384;50.51968002;0;51.05373764;791.3328857;571.8018799;530.9588623;1.499649048;0.666822672;95.68554688;131.0864716;157.970871;19.04115105;19.04115105;7.366443634;0.869964004;17.19030952;39;no action;0;0;40325.01563;33462.26953;40325.01563;3424.110596;0.879304588;36893.37109;0.958808482;39133.80469;0.918616891;37991.56641;1.034867525;41350.02734;2508.336914;3234.873779;2803.821777;3120.401611;2280.153564;1895.226074;0;1757.365845;3065.999756;929.6509399;8760;0.011539995;0.316644132;0.990712762;0.623577654;0.831436932;1.558943987;0;50;0;1.299120069;4.099999905;1.600000024;1;0;1;1;1;184.487854;79.58992004;78.75735474;0;116.0686264;45.89037704;72.21040344;577.0045166;16079.47852;9807.834961;287.3287354;5387.413574;0;20937.7832;1753.774902;158.9231567;70.07514191;525.5635986;0;894.4615479;357.7845764;6708.461426;6708.461426;0;0;49541.75;7334.584473;0;6915.608398;5387.479004;4191.120117;2030.42749;398.8601074;32.31018066;0.114532471;1.220397949;529.7767334;2485.419678;4837.072266;6652.859375;378.6638184;577.6558228;858.6833496;1048.967407;1193.595703;1192.435425;1215.666626;1106.828125;884.6304932;675.1464844;376.0880127;299.4736633;0;0;0.079131201;0.466248095;3.063562632;23.70625687;166.2735748;473.4859009;1052.286499;710.3688965;72.95078278;5.359232426;0.241726816;0.055054445;0;0;157.971817;0;0;1.000095844;151.0657349;157.9533386;12.22681332;6.550078869;3.056703329;4.25;21.27711105;67.18508911;5250.385742;4159.353027;0.792199492;0;0;113.0945663;0;183.7357635;183.7357635;157.9533386;1;0;0
40;RH_A_1890-1918_ren_1925-1960_clr_6;1890;1918;3;3;2;2.687421799;15.97712994;7.988564968;2;2.799999952;1;0;0.25;0.170000002;0.300000012;0.140000001;60;0.850000024;1925;1960;1.26E-05;-0.000877903;0.016427414;-0.03479914;1925;1960;1.26E-05;-0.000877903;0.016427414;-0.03479914;40;1;1;1;1;0;0;255.2686768;204.2149506;297.1745911;221.8903809;127.6343384;50.51968002;0;51.05373764;791.3328857;571.8018799;530.9588623;1.499649048;0.666822672;117.694458;157.8413239;200.6282806;22.87275314;22.87275314;7.366443634;0.830234051;16.3318634;40;no action;0;0;51214.11719;40291.94531;51214.11719;3424.110596;0.879304588;46554.13672;0.958808482;49593.89844;0.918616891;48043.36719;1.034867525;52612.21875;2044.146362;2778.634766;2320.309082;2625.029053;1836.478882;1400.663696;0;1761.569336;3065.999756;929.6509399;8760;0.936460555;0.69774574;0.82537508;0.671052337;1.258223057;2.097038269;0;50;0;1.048519135;4.099999905;3;1;0;1;1;1;279.1875916;85.64932251;105.9417038;0;93.67893219;56.44575882;72.21040344;693.1137085;16501.19531;10069.26563;292.2659607;5479.987305;0;26739.39063;1401.216797;165.9347992;56.1170311;420.8777771;0;894.4615479;357.7845764;6708.461426;6708.461426;0;0;56793.13281;7334.584473;0;8094.459473;6375.731445;5071.580566;2623.436768;665.2764893;82.9934082;0.634063721;4.986938477;810.5521851;3077.092285;5708.427246;7776.770508;388.7572021;593.0534058;881.5717773;1076.927979;1225.411377;1224.220093;1248.070557;1136.330933;908.2105713;693.1427002;386.1127625;307.4562073;0;0;0.173426345;0.797571659;4.073540688;24.34925842;139.3904266;375.8312073;856.2179565;569.7963257;66.2844696;6.648213387;0.456397206;0.127575979;0;0;200.6258698;0;0;0.999738038;244.691391;200.6881256;12.22681332;6.550078869;3.056703329;4.25;21.27711105;67.18508911;5250.385742;4159.353027;0.792199492;0;1;32.3127327;0;183.7357635;183.7357635;200.6881256;1;0;0
41;RH_A_gen2_1890-1918_ren_1961-1994_clr_11;1890;1918;3;3;2;2.687421799;15.97712994;7.988564968;2;2.799999952;1;0;0.25;0.170000002;0.300000012;0.140000001;60;0.850000024;1961;1994;-2.24E-07;6.25E-05;0.000351941;0.002632278;1961;1994;-2.24E-07;6.25E-05;0.000351941;0.002632278;41;1;1;1;1;0;0;255.2686768;204.2149506;297.1745911;221.8903809;127.6343384;50.51968002;0;51.05373764;791.3328857;571.8018799;530.9588623;1.499649048;0.666822672;117.7444077;157.8312836;200.6277161;22.88144875;22.88144875;7.366443634;0.830234528;16.33187294;41;no action;0;0;51213.97266;40289.38281;51213.97266;3424.110596;0.879304588;46587.45313;0.958808482;49605.60156;0.918616891;48066.19531;1.034867525;52601.64844;2090.088379;2826.10498;2368.13208;2674.146729;1880.513306;1443.624634;0;1760.788208;3065.999756;929.6509399;8760;0.929984629;0.693009436;0.180352792;0.703003883;1.318132281;1.669634104;0;50;0;1.098443627;4.099999905;1.600000024;1;0;1;1;1;292.4808655;89.72743225;84.34938049;0;98.13938904;56.46970749;72.21040344;693.3771973;16525.37305;10064.29004;292.1692505;5478.173828;0;26692.9043;1427.170898;177.0660248;57.15898895;428.6924438;0;894.4615479;357.7845764;6708.461426;6708.461426;0;0;56814.75781;7334.584473;0;8096.380371;6376.23877;5070.587891;2621.094727;663.4624023;82.62207031;0.631011963;4.963562012;808.986084;3076.110107;5709.443848;7778.86377;388.565094;592.760376;881.1361694;1076.395874;1224.805786;1223.615112;1247.453857;1135.769531;907.7617798;692.8002319;385.9219666;307.3042908;0;0;0.176507086;0.812475145;4.14567709;24.88263702;142.8087921;384.9898682;873.7234497;583.0436401;68.10088348;6.807373047;0.466928482;0.130165145;0;0;200.6258698;0;0;0.999802768;232.2260284;200.67276;12.22681332;6.550078869;3.056703329;4.25;21.27711105;67.18508911;5250.385742;4159.353027;0.792199492;0;0.597323477;32.3127327;0;183.7357635;183.7357635;200.67276;1;0;0
42;RH_A_gen3_1890-1918_ren_1995-2004_clr_11;1890;1918;3;3;2;2.687421799;15.97712994;7.988564968;2;2.799999952;1;0;0.25;0.170000002;0.300000012;0.140000001;60;0.850000024;1995;2004;1.47E-05;-0.00044206;0.00125779;0.103960201;1995;2004;1.47E-05;-0.00044206;0.00125779;0.103960201;42;1;1;1;1;0;0;255.2686768;204.2149506;297.1745911;221.8903809;127.6343384;50.51968002;0;51.05373764;791.3328857;571.8018799;530.9588623;1.499649048;0.666822672;117.5291901;157.8720398;200.6265717;22.84397888;22.84397888;7.366443634;0.830235541;16.33189583;42;no action;0;0;51213.67969;40299.78516;51213.67969;3424.110596;0.879304588;46643.92188;0.958808482;49625.36719;0.918616891;48104.84766;1.034867525;52583.78906;1995.139771;2699.548828;2260.240479;2552.755371;1045.202148;1352.187256;0;1764.13147;3065.999756;929.6509399;8760;0.182861999;0.660155535;0.899643779;0.566615283;1.416538239;1.416538239;0;50;0;1.180448532;4.099999905;1.600000024;1;0;1;1;1;314.3162231;72.31956482;71.56305695;0;105.4660339;56.36649323;72.21040344;692.2417603;16422.00977;10085.57617;292.5828857;5485.929688;0;26892.05859;1365.886475;164.1412201;54.71906281;410.3930054;0;894.4615479;357.7845764;6708.461426;6708.461426;0;0;56721.78906;7334.584473;0;8088.070801;6373.981934;5074.744141;2631.052246;671.2276001;84.22009277;0.644165039;5.064025879;815.6761475;3080.25415;5705.024414;7769.822754;389.3869324;594.0140381;882.9997559;1078.672485;1227.396362;1226.203125;1250.092285;1138.171631;909.6817017;694.2655029;386.7381897;307.9542236;0;0;0.18694675;0.839671433;4.188170433;24.39782524;136.7424011;366.067627;834.7927856;555.0002441;65.52166748;6.779798031;0.484464645;0.138161778;0;0;200.6258698;0;0;0.999922216;214.1007233;200.6443176;12.22681332;6.550078869;3.056703329;4.25;21.27711105;67.18508911;5250.385742;4159.353027;0.792199492;0;0;32.3127327;0;183.7357635;183.7357635;200.6443176;1;0;0
43;RH_A_gen4_1890-1918_ren_2005-2011_clr_11;1890;1918;3;3;2;2.687421799;15.97712994;7.988564968;2;2.799999952;1;0;0.25;0.170000002;0.300000012;0.140000001;60;0.850000024;2005;2011;2.29E-06;0.000324822;-0.005238004;0.15420422;2005;2011;2.29E-06;0.000324822;-0.005238004;0.15420422;43;1;1;1;1;0;0;255.2686768;204.2149506;297.1745911;221.8903809;127.6343384;50.51968002;0;51.05373764;791.3328857;571.8018799;530.9588623;1.499649048;0.666822672;81.82835388;113.5945587;131.6429291;16.62870598;16.62870598;7.366443634;0.898696661;17.81113625;43;no action;0;0;33604.31641;28997.13281;33604.31641;3424.110596;0.879304588;30706.81445;0.958808482;32597.74609;0.918616891;31633.21289;1.034867525;34470.59375;2937.917725;3724.488281;3265.739014;3611.8479;2681.378662;2383.192627;0;1743.799805;3065.999756;929.6509399;8760;0.211772487;0.558541656;0.569360614;0.533271074;0.711028039;1.333177567;0;50;0;1.110981226;4.099999905;1.600000024;1;0;1;1;1;157.7702789;68.06369781;67.35170746;0;99.25954437;39.24452591;72.21040344;503.9002075;15696.78516;9600.558594;283.3764648;5313.308594;0;17413.88867;2073.593506;160.5896454;82.79231262;620.9423828;0;894.4615479;357.7845764;6708.461426;6708.461426;0;0;44693.92578;7334.584473;0;6130.460449;4731.359375;3609.377441;1643.761719;250.0108643;13.67492676;0.02532959;0.348571777;361.4625244;2095.334717;4257.500488;5903.818359;370.6612244;565.4477539;840.5361328;1026.798828;1168.370605;1167.234741;1189.975098;1083.436768;865.9348755;660.8781128;368.1398621;293.1446533;0;0;0.047743034;0.337472826;2.661664009;24.81528282;198.2690277;571.5124512;1214.050049;838.1636963;82.95717621;4.908144951;0.163078427;0.031925868;0;0;131.6387329;0;0;0.99958235;151.0657349;131.707489;12.22681332;6.550078869;3.056703329;4.25;21.27711105;67.18508911;5250.385742;4159.353027;0.792199492;0;0;32.3127327;0;183.7357635;183.7357635;131.707489;1;0;0
44;RH_B_DENKMALSCHUTZ_1919-1944_ren_1920-1960_clr_9;1919;1944;3;4;2;2.687421799;15.224576;7.612287998;2;2.799999952;1;0;0.25;0.170000002;0.300000012;0.140000001;50;0.850000024;1920;1960;1.19E-06;-0.000249631;0.008098057;-0.022341497;1920;1960;1.19E-06;-0.000249631;0.008098057;-0.022341497;44;1;1;1;1;0;0;231.7877197;185.4301758;283.177124;211.4389038;115.8938599;48.14011002;0;46.35754395;718.5419312;519.2044678;482.1184387;1.462333322;0.683838606;139.8704681;186.085022;242.5988312;24.27436447;24.27436447;6.88530159;0.809376299;15.88118935;44;no action;0;0;56231.42969;43132.22266;56231.42969;3109.142334;0.879304588;51084.49219;0.958808482;54437.65625;0.918616891;52725.89844;1.034867525;57783.98438;2279.606201;2980.516602;2534.955322;2814.63501;2085.810303;1560.048218;0;1776.863281;3065.999756;903.1245117;8760;0.643562257;0.43264541;0.208474085;0.901109099;1.441774487;2.252772808;0;50;0;1.126386404;4;1.600000024;1;0;1;1;1;304.847229;104.4330139;108.4487305;0;91.37888336;60.9107933;65.5681076;735.586792;15626.88379;9590.047852;264.9547119;4967.901367;0;29809.32813;1549.554443;222.418335;59.72159576;447.9119263;0;812.1842651;324.8736267;6091.380859;6091.380859;0;0;58759.10938;6659.909668;0;8487.814453;6722.964355;5414.183594;2913.862793;886.8101807;165.8325195;3.36126709;17.5925293;1014.944214;3336.273926;6017.249023;8151.336914;370.2554626;564.8288574;839.6160278;1025.674927;1167.091553;1165.956787;1188.672363;1082.250732;864.9868164;660.1546631;367.7368774;292.823761;0;0;0.887976408;3.074574709;11.59804726;48.57656097;195.3838806;431.9283752;859.8748169;604.1781006;104.8467102;16.65899467;1.912061453;0.686161399;0;0;242.597702;0;0;0.999881387;272.6382446;242.6312561;11.65090752;6.241558075;2.912726879;4.25;20.27491951;64.02053833;5756.713867;3302.865234;0.573741436;0;1;115.0186768;0;183.7357635;183.7357635;242.6312561;1;0;0
45;RH_B_DENKMALSCHUTZ_gen2_1919-1944_ren_1961-1994_clr_11;1919;1944;3;4;2;2.687421799;15.224576;7.612287998;2;2.799999952;1;0;0.25;0.170000002;0.300000012;0.140000001;50;0.850000024;1961;1994;-3.44E-06;0.000188886;-0.00061306;0.001787672;1961;1994;-3.44E-06;0.000188886;-0.00061306;0.001787672;45;1;1;1;1;0;0;231.7877197;185.4301758;283.177124;211.4389038;115.8938599;48.14011002;0;46.35754395;718.5419312;519.2044678;482.1184387;1.462333322;0.683838606;139.9343872;186.0706635;242.5983734;24.28446579;24.28446579;6.88530159;0.809376597;15.88119507;45;no action;0;0;56231.32422;43128.89453;56231.32422;3109.142334;0.879304588;51116.0625;0.958808482;54448.82422;0.918616891;52747.57031;1.034867525;57773.875;2327.914307;3031.554932;2585.285156;2866.59082;2132.216309;1604.476685;0;1775.986938;3065.999756;903.1245117;8760;0.832026541;0.277421206;0.290225387;0.941763222;1.506821156;1.789350152;0;50;0;1.177204132;4;1.600000024;1;0;1;1;1;318.6006165;109.144577;86.13951111;0;95.50151062;60.93862534;65.5681076;735.8929443;15654.69141;9584.243164;264.8460693;4965.86377;0;29746.12109;1575.439819;236.3454437;60.72105408;455.4078979;0;812.1842651;324.8736267;6091.380859;6091.380859;0;0;58783.58594;6659.909668;0;8489.957031;6723.502441;5413.050293;2911.300049;884.6558838;165.1669922;3.345184326;17.51306152;1013.165466;3335.182373;6018.374023;8153.681152;370.0313416;564.4869385;839.1078491;1025.054077;1166.385132;1165.251099;1187.952881;1081.595703;864.4632568;659.7550659;367.5142822;292.6465149;0;0;0.905209005;3.134174824;11.80230522;49.56984711;199.7131195;441.5449829;876.7523193;617.3206177;107.4702682;17.0427494;1.9574579;0.701188207;0;0;242.597702;0;0;0.999929905;259.5074463;242.6175232;11.65090752;6.241558075;2.912726879;4.25;20.27491951;64.02053833;5756.713867;3302.865234;0.573741436;0;0.597323477;115.0186768;0;183.7357635;183.7357635;242.6175232;1;0;0
46;RH_B_DENKMALSCHUTZ_gen3_1919-1944_ren_1995-2004_clr_11;1919;1944;3;4;2;2.687421799;15.224576;7.612287998;2;2.799999952;1;0;0.25;0.170000002;0.300000012;0.140000001;50;0.850000024;1995;2004;4.40E-06;-0.00017522;0.000846797;0.100291714;1995;2004;4.40E-06;-0.00017522;0.000846797;0.100291714;46;1;1;1;1;0;0;231.7877197;185.4301758;283.177124;211.4389038;115.8938599;48.14011002;0;46.35754395;718.5419312;519.2044678;482.1184387;1.462333322;0.683838606;139.4351349;186.1800232;242.5973816;24.20554543;24.20554543;6.88530159;0.809377372;15.88121223;46;no action;0;0;56231.09375;43154.24219;56231.09375;3109.142334;0.879304588;51199.00781;0.958808482;54477.91406;0.918616891;52804.32422;1.034867525;57747.96875;2150.455078;2804.527588;2387.578613;2647.754883;1970.691528;1437.885742;0;1782.824707;3065.999756;903.1245117;8760;0.530601144;0.568348408;0.154885232;0.626577616;1.670873642;1.56644392;0;50;0;1.305369973;4;1.600000024;1;0;1;1;1;353.2876892;72.61650085;75.40878296;0;105.8990555;60.72120285;65.5681076;733.5013428;15438.36133;9629.546875;265.693512;4981.753906;0;30243.01953;1466.594971;202.9449005;56.57828522;424.3370972;0;812.1842651;324.8736267;6091.380859;6091.380859;0;0;58592.60156;6659.909668;0;8473.146484;6719.177246;5421.718262;2931.156494;901.5308838;170.4335938;3.474578857;18.14569092;1027.045288;3343.581787;6009.514648;8135.318359;371.7804565;567.1552124;843.0742188;1029.899414;1171.898438;1170.759033;1193.568237;1086.708252;868.5494385;662.8736572;369.2514954;294.0298462;0;0;0.957034647;3.211737633;11.772645;47.51646042;185.5150452;405.7244263;809.0784302;567.1122437;100.1980591;16.61891747;2.0084126;0.741772354;0;0;242.597702;0;0;1.000039101;231.0166473;242.5866699;11.65090752;6.241558075;2.912726879;4.25;20.27491951;64.02053833;5756.713867;3302.865234;0.573741436;0;0;115.0186768;0;183.7357635;183.7357635;242.5866699;1;0;0
47;RH_B_DENKMALSCHUTZ_gen4_1919-1944_ren_2005-2011_clr_11;1919;1944;3;4;2;2.687421799;15.224576;7.612287998;2;2.799999952;1;0;0.25;0.170000002;0.300000012;0.140000001;50;0.850000024;2005;2011;8.22E-06;4.86E-05;-0.001739299;0.14692618;2005;2011;8.22E-06;4.86E-05;-0.001739299;0.14692618;47;1;1;1;1;0;0;231.7877197;185.4301758;283.177124;211.4389038;115.8938599;48.14011002;0;46.35754395;718.5419312;519.2044678;482.1184387;1.462333322;0.683838606;97.43141174;134.941925;160.490799;17.56562996;17.56562996;6.88530159;0.878105283;17.36621857;47;no action;0;0;37199.79688;31277.88281;37199.79688;3109.142334;0.879304588;34018.26563;0.958808482;36095.06641;0.918616891;35036.21094;1.034867525;38151.02344;2824.060547;3529.888184;3106.410889;3406.490967;2604.060547;2162.127197;0;1780.629761;3065.999756;903.1245117;8760;0.658545554;0.711544573;0.960489511;0.617447555;0.823263407;1.543618917;0;50;0;1.286349058;4;1.600000024;1;0;1;1;1;174.0699158;71.55838013;74.3099823;0;104.3559723;42.42942429;65.5681076;532.2918091;14852.51367;9220.324219;258.3689575;4844.418457;0;19759.32813;1997.414185;176.375412;76.50246429;573.7684326;0;812.1842651;324.8736267;6091.380859;6091.380859;0;0;46130.39844;6659.909668;0;6443.173828;5014.351563;3898.719238;1902.463623;414.5002441;44.92797852;0.322143555;2.554992676;528.9997559;2319.452881;4507.804199;6200.613281;355.9810486;543.0531006;807.24646;986.1322021;1122.096802;1121.005859;1142.845703;1040.526855;831.6390991;634.7037964;353.5595703;281.5345764;0;0;0.323110878;1.534300208;7.965473652;45.57772827;233.1962128;552.7128296;1088.007813;768.6392212;112.7388535;12.30180168;0.831953585;0.231074303;0;0;160.4915009;0;0;1.000069261;155.2292786;160.47789;11.65090752;6.241558075;2.912726879;4.25;20.27491951;64.02053833;5756.713867;3302.865234;0.573741436;0;0;115.0186768;0;183.7357635;183.7357635;160.47789;1;0;0
