id_hour;people_at_home_profile_1;hot_water_demand_profile_1;appliance_electricity_demand_profile_1;vehicle_at_home_profile_1;vehicle_distance_profile_1
6745;1;44.84025;42.76;1;0
6746;1;25.869375;40.87;1;0
6747;1;10.34775;41.4;1;0
6748;1;13.797;45.95;1;0
6749;1;36.217125;76.07;1;0
6750;1;81.057375;117.47;1;0
6751;1;179.361;129.97;0;3.328991171
6752;1;317.331;129.5;0;2.219327447
6753;1;415.634625;126.16;0;2.219327447
6754;1;408.736125;124.76;0;0
6755;1;355.27275;137.69;0;3.328991171
6756;1;331.128;142.24;0;13.31596468
6757;1;358.722;123.94;0;13.31596468
6758;1;334.57725;110.49;0;3.328991171
6759;1;331.128;101.24;0;3.328991171
6760;1;362.17125;105.96;1;0
6761;1;438.05475;129.62;1;0
6762;1;493.24275;158.46;0;3.328991171
6763;1;446.677875;162.89;0;6.657982342
6764;1;338.0265;150.04;1;0
6765;1;227.6505;135.56;1;0
6766;1;151.767;103.72;1;0
6767;1;125.897625;70.45;1;0
6768;1;94.854375;49.2;1;0
6769;1;87.955875;42.93;1;0
6770;1;60.361875;41.03;1;0
6771;1;36.217125;41.56;1;0
6772;1;13.797;46.13;1;0
6773;1;13.797;76.37;1;0
6774;1;13.797;117.93;1;0
6775;1;50.014125;130.47;0;5.654846335
6776;1;148.31775;129.99;0;5.654846335
6777;1;306.98325;126.65;0;5.654846335
6778;1;472.54725;125.25;0;0
6779;1;538.083;138.22;0;13.19464145
6780;1;529.459875;142.78;0;0
6781;1;463.924125;124.41;0;5.654846335
6782;1;386.316;110.91;0;1.884948778
6783;1;284.563125;101.63;0;11.30969267
6784;1;193.158;106.37;0;11.30969267
6785;1;158.6655;130.12;0;0
6786;1;182.81025;159.08;0;0
6787;1;236.273625;163.52;0;11.30969267
6788;1;253.519875;150.62;0;7.539795114
6789;1;236.273625;136.09;0;5.654846335
6790;1;229.375125;104.12;1;0
6791;1;182.81025;70.73;1;0
6792;1;136.245375;49.4;1;0
6793;1;60.361875;43.09;1;0
6794;1;24.14475;41.19;1;0
6795;1;10.34775;41.72;1;0
6796;1;13.797;46.31;1;0
6797;1;36.217125;76.67;1;0
6798;1;125.897625;118.39;1;0
6799;1;260.418375;130.99;1;0
6800;1;341.47575;130.51;0;7.200817839
6801;1;338.0265;127.16;0;12.00136306
6802;1;263.867625;125.75;0;7.200817839
6803;1;217.30275;138.76;1;0
6804;1;196.60725;143.35;1;0
6805;1;196.60725;124.91;1;0
6806;1;198.331875;111.36;0;9.601090452
6807;1;182.81025;102.04;1;0
6808;1;162.11475;106.79;0;1.440163568
6809;1;148.31775;130.64;0;1.440163568
6810;1;193.158;159.7;1;0
6811;1;243.172125;164.18;0;14.40163568
6812;1;281.113875;151.21;1;0
6813;1;256.969125;136.62;1;0
6814;1;246.621375;104.53;1;0
6815;1;196.60725;74.89;1;0
6816;1;146.593125;57.8;1;0
6817;1;60.361875;45.97;1;0
6818;1;24.14475;42.39;1;0
6819;1;10.34775;41.41;1;0
6820;1;13.797;42.34;1;0
6821;1;36.217125;51.22;1;0
6822;1;125.897625;79.67;1;0
6823;1;260.418375;117.01;1;0
6824;1;341.47575;140.46;0;11.35802469
6825;1;338.0265;153.82;0;11.35802469
6826;1;263.867625;163.03;0;0
6827;1;217.30275;171.81;0;22.71604938
6828;1;196.60725;173.21;0;15.14403292
6829;1;196.60725;158.53;1;0
6830;1;198.331875;145;1;0
6831;1;182.81025;139.76;0;7.57201646
6832;1;162.11475;148.5;0;0
6833;1;148.31775;169.82;0;3.78600823
6834;1;193.158;188.79;0;7.57201646
6835;1;243.172125;180.22;0;22.71604938
6836;1;281.113875;148.12;1;0
6837;1;256.969125;133.34;1;0
6838;1;246.621375;120.35;1;0
6839;1;196.60725;87.29;1;0
6840;1;146.593125;64.92;1;0
6841;1;60.361875;49.07;1;0
6842;1;24.14475;43.44;1;0
6843;1;10.34775;41.59;1;0
6844;1;13.797;41.69;1;0
6845;1;36.217125;42.65;1;0
6846;1;125.897625;55.91;1;0
6847;1;260.418375;94.52;1;0
6848;1;341.47575;143.62;1;0
6849;1;338.0265;173.84;1;0
6850;1;263.867625;192.58;1;0
6851;1;217.30275;203.33;0;1.003818876
6852;1;196.60725;174.03;0;0
6853;1;196.60725;136.01;0;0.501909438
6854;1;198.331875;120.36;1;0
6855;1;182.81025;105.74;1;0
6856;1;162.11475;104.22;1;0
6857;1;148.31775;125.24;0;1.003818876
6858;1;193.158;151.36;0;0
6859;1;243.172125;152.84;0;1.003818876
6860;1;281.113875;140.22;0;2.50954719
6861;1;256.969125;128.94;0;0
6862;1;246.621375;99.13;0;0
6863;1;196.60725;70.13;0;0
6864;1;146.593125;49.97;0;0.501909438
6865;1;60.361875;43.61;0;0
6866;1;24.14475;41.67;0;19.98594339
6867;1;10.34775;42.21;1;0
6868;1;13.797;46.86;1;0
6869;1;36.217125;77.58;1;0
6870;1;125.897625;119.8;1;0
6871;1;260.418375;132.54;1;0
6872;1;341.47575;132.05;1;0
6873;1;338.0265;128.66;1;0
6874;1;263.867625;127.25;1;0
6875;1;217.30275;140.41;0;47.96626413
6876;1;196.60725;145.05;1;0
6877;1;196.60725;126.38;1;0
6878;1;198.331875;112.67;1;0
6879;1;182.81025;103.24;1;0
6880;1;162.11475;108.06;0;23.98313207
6881;1;148.31775;132.18;0;23.98313207
6882;1;193.158;161.59;0;0
6883;1;243.172125;166.13;0;0
6884;1;281.113875;153.01;0;31.97750942
6885;1;256.969125;138.25;1;0
6886;1;246.621375;105.77;1;0
6887;1;196.60725;71.84;1;0
6888;1;146.593125;50.17;1;0
6889;1;60.361875;43.79;1;0
6890;1;24.14475;41.83;1;0
6891;1;10.34775;42.38;1;0
6892;1;13.797;47.05;1;0
6893;1;36.217125;77.89;1;0
6894;1;125.897625;120.28;1;0
6895;1;260.418375;133.06;1;0
6896;1;341.47575;132.58;1;0
6897;1;338.0265;129.18;1;0
6898;1;263.867625;127.74;1;0
6899;1;217.30275;140.96;1;0
6900;1;196.60725;145.63;0;5.898144809
6901;1;196.60725;126.89;0;7.372681011
6902;1;198.331875;113.12;0;2.359257924
6903;1;182.81025;103.66;0;0
6904;1;162.11475;108.49;0;0
6905;1;148.31775;132.72;0;0
6906;1;193.158;162.23;0;0
6907;1;243.172125;166.77;0;0
6908;1;281.113875;153.61;0;0
6909;1;256.969125;138.79;0;0
6910;1;246.621375;106.19;0;0
6911;1;196.60725;72.12;0;1.769443443
6912;1;146.593125;50.37;1;0
6913;1;44.84025;43.96;1;0
6914;1;25.869375;42.02;1;0
6915;1;10.34775;42.54;1;0
6916;1;13.797;47.23;1;0
6917;1;36.217125;78.2;1;0
6918;1;81.057375;120.74;1;0
6919;1;179.361;133.59;1;0
6920;1;317.331;133.1;1;0
6921;1;415.634625;129.69;1;0
6922;1;408.736125;128.26;1;0
6923;1;355.27275;141.53;1;0
6924;1;331.128;146.2;0;6.17880937
6925;1;358.722;127.39;1;0
6926;1;334.57725;113.58;0;3.707285622
6927;1;331.128;104.08;0;0
6928;1;362.17125;108.92;0;0
6929;1;438.05475;133.24;0;0
6930;1;493.24275;162.88;0;0
6931;1;446.677875;167.43;0;0
6932;1;338.0265;154.23;0;0
6933;1;227.6505;139.35;0;0
6934;1;151.767;106.6;0;0
6935;1;125.897625;72.41;0;3.707285622
6936;1;94.854375;50.57;1;0
6937;1;87.955875;44.13;1;0
6938;1;60.361875;42.19;1;0
6939;1;36.217125;42.72;1;0
6940;1;13.797;47.43;1;0
6941;1;13.797;78.51;1;0
6942;1;13.797;121.22;1;0
6943;1;50.014125;134.14;1;0
6944;1;148.31775;133.64;1;0
6945;1;306.98325;130.2;1;0
6946;1;472.54725;128.76;1;0
6947;1;538.083;142.09;1;0
6948;1;529.459875;146.78;1;0
6949;1;463.924125;127.91;1;0
6950;1;386.316;114.02;0;1.482914249
6951;1;284.563125;104.48;0;0
6952;1;193.158;109.35;0;0
6953;1;158.6655;133.77;0;0
6954;1;182.81025;163.52;0;0
6955;1;236.273625;168.11;0;0
6956;1;253.519875;154.84;0;0
6957;1;236.273625;139.9;0;0
6958;1;229.375125;107.02;0;0
6959;1;182.81025;72.69;0;1.235761874
6960;1;136.245375;50.78;1;0
6961;1;60.361875;44.31;1;0
6962;1;24.14475;42.35;1;0
6963;1;10.34775;42.89;1;0
6964;1;13.797;47.6;1;0
6965;1;36.217125;78.83;1;0
6966;1;125.897625;121.71;1;0
6967;1;260.418375;134.66;1;0
6968;1;341.47575;134.17;1;0
6969;1;338.0265;130.72;1;0
6970;1;263.867625;129.28;1;0
6971;1;217.30275;142.65;0;2.990543735
6972;1;196.60725;147.36;0;2.492119779
6973;1;196.60725;128.41;1;0
6974;1;198.331875;114.47;0;2.990543735
6975;1;182.81025;104.9;0;0
6976;1;162.11475;109.8;0;0
6977;1;148.31775;134.31;0;0
6978;1;193.158;164.17;0;0
6979;1;243.172125;168.78;0;0
6980;1;281.113875;155.45;0;0
6981;1;256.969125;140.45;0;0
6982;1;246.621375;107.46;0;0
6983;1;196.60725;77;0;3.488967691
6984;1;146.593125;59.42;1;0
6985;1;60.361875;47.26;1;0
6986;1;24.14475;43.58;1;0
6987;1;10.34775;42.57;1;0
6988;1;13.797;43.52;1;0
6989;1;36.217125;52.66;1;0
6990;1;125.897625;81.91;1;0
6991;1;260.418375;120.29;1;0
6992;1;341.47575;144.41;1;0
6993;1;338.0265;158.14;0;3.543653705
6994;1;263.867625;167.61;0;0
6995;1;217.30275;176.65;0;0
6996;1;196.60725;178.06;0;3.543653705
6997;1;196.60725;162.98;1;0
6998;1;198.331875;149.06;0;3.543653705
6999;1;182.81025;143.7;0;0
7000;1;162.11475;152.67;0;0
7001;1;148.31775;174.59;0;4.049889948
7002;1;193.158;194.09;1;0
7003;1;243.172125;185.29;1;0
7004;1;281.113875;152.28;1;0
7005;1;256.969125;137.09;1;0
7006;1;246.621375;123.74;1;0
7007;1;196.60725;89.74;1;0
7008;1;146.593125;66.75;1;0
7009;1;60.361875;50.45;1;0
7010;1;24.14475;44.66;1;0
7011;1;10.34775;42.75;1;0
7012;1;13.797;42.85;1;0
7013;1;36.217125;43.85;1;0
7014;1;125.897625;57.49;1;0
7015;1;260.418375;97.16;1;0
7016;1;341.47575;147.66;1;0
7017;1;338.0265;178.73;0;0
7018;1;263.867625;198;0;0
7019;1;217.30275;209.05;0;0
7020;1;196.60725;178.93;0;0
7021;1;196.60725;139.84;0;0
7022;1;198.331875;123.77;0;0
7023;1;182.81025;108.73;0;0
7024;1;162.11475;107.16;0;0
7025;1;148.31775;128.78;0;0
7026;1;193.158;155.63;0;0
7027;1;243.172125;157.13;0;0
7028;1;281.113875;144.16;0;0
7029;1;256.969125;132.56;0;0
7030;1;246.621375;101.91;0;0
7031;1;196.60725;72.12;0;0
7032;1;146.593125;51.39;0;0
7033;1;60.361875;44.83;0;8.948044517
7034;1;24.14475;42.87;1;0
7035;1;10.34775;43.41;1;0
7036;1;13.797;48.18;1;0
7037;1;36.217125;79.76;1;0
7038;1;125.897625;123.17;1;0
7039;1;260.418375;136.29;1;0
7040;1;341.47575;135.79;1;0
7041;1;338.0265;132.28;1;0
7042;1;263.867625;130.83;0;7.895333398
7043;1;217.30275;144.37;0;15.7906668
7044;1;196.60725;149.14;0;0
7045;1;196.60725;129.95;0;23.68600019
7046;1;198.331875;115.84;0;2.631777799
7047;1;182.81025;106.15;1;0
7048;1;162.11475;111.1;0;15.7906668
7049;1;148.31775;135.91;0;31.58133359
7050;1;193.158;166.16;1;0
7051;1;243.172125;170.8;0;8.948044517
7052;1;281.113875;157.32;1;0
7053;1;256.969125;142.13;1;0
7054;1;246.621375;108.75;1;0
7055;1;196.60725;73.87;1;0
7056;1;146.593125;51.59;1;0
7057;1;60.361875;45.03;1;0
7058;1;24.14475;43.03;1;0
7059;1;10.34775;43.58;1;0
7060;1;13.797;48.38;1;0
7061;1;36.217125;80.08;1;0
7062;1;125.897625;123.66;1;0
7063;1;260.418375;136.81;1;0
7064;1;341.47575;136.31;0;17.94326241
7065;1;338.0265;132.81;0;0
7066;1;263.867625;131.36;0;0
7067;1;217.30275;144.94;0;0
7068;1;196.60725;149.73;0;0
7069;1;196.60725;130.47;0;0
7070;1;198.331875;116.3;0;0
7071;1;182.81025;106.59;0;0
7072;1;162.11475;111.55;0;17.94326241
7073;1;148.31775;136.46;1;0
7074;1;193.158;166.81;1;0
7075;1;243.172125;171.48;1;0
7076;1;281.113875;157.94;1;0
7077;1;256.969125;142.7;1;0
7078;1;246.621375;109.18;1;0
7079;1;196.60725;74.17;1;0
7080;1;146.593125;51.8;1;0
7081;1;44.84025;45.19;1;0
7082;1;25.869375;43.19;1;0
7083;1;10.34775;43.74;1;0
7084;1;13.797;48.56;1;0
7085;1;36.217125;80.4;1;0
7086;1;81.057375;124.16;1;0
7087;1;179.361;137.37;1;0
7088;1;317.331;136.87;0;12.23404255
7089;1;415.634625;133.36;0;0
7090;1;408.736125;131.89;0;0
7091;1;355.27275;145.52;0;0
7092;1;331.128;150.33;0;0
7093;1;358.722;130.99;0;0
7094;1;334.57725;116.78;0;0
7095;1;331.128;106.99;0;0
7096;1;362.17125;111.99;0;12.23404255
7097;1;438.05475;137;0;8.156028368
7098;1;493.24275;167.48;0;8.156028368
7099;1;446.677875;172.17;0;12.23404255
7100;1;338.0265;158.58;0;0
7101;1;227.6505;143.28;0;0
7102;1;151.767;109.62;0;12.23404255
7103;1;125.897625;74.45;1;0
7104;1;94.854375;52;1;0
7105;1;87.955875;45.39;1;0
7106;1;60.361875;43.36;1;0
7107;1;36.217125;43.94;1;0
7108;1;13.797;48.76;1;0
7109;1;13.797;80.72;1;0
7110;1;13.797;124.65;1;0
7111;1;50.014125;137.92;1;0
7112;1;148.31775;137.42;1;0
7113;1;306.98325;133.88;1;0
7114;1;472.54725;132.41;1;0
7115;1;538.083;146.1;1;0
7116;1;529.459875;150.93;1;0
7117;1;463.924125;131.52;1;0
7118;1;386.316;117.24;0;2.718676123
7119;1;284.563125;107.43;0;5.437352246
7120;1;193.158;112.44;0;0
7121;1;158.6655;137.55;0;0
7122;1;182.81025;168.15;0;5.437352246
7123;1;236.273625;172.86;0;0
7124;1;253.519875;159.21;0;5.437352246
7125;1;236.273625;143.85;1;0
7126;1;229.375125;110.06;1;0
7127;1;182.81025;74.76;1;0
7128;1;136.245375;52.2;1;0
7129;1;60.361875;45.56;1;0
7130;1;24.14475;43.55;1;0
7131;1;10.34775;44.1;1;0
7132;1;13.797;48.95;1;0
7133;1;36.217125;81.04;1;0
7134;1;125.897625;125.15;1;0
7135;1;260.418375;138.47;0;12.50591016
7136;1;341.47575;137.95;0;0
7137;1;338.0265;134.42;0;0
7138;1;263.867625;132.93;0;0
7139;1;217.30275;146.68;0;0
7140;1;196.60725;151.53;0;0
7141;1;196.60725;132.03;0;0
7142;1;198.331875;117.71;0;0
7143;1;182.81025;107.86;0;0
7144;1;162.11475;112.89;0;12.50591016
7145;1;148.31775;138.09;1;0
7146;1;193.158;168.81;1;0
7147;1;243.172125;173.55;0;6.252955082
7148;1;281.113875;159.84;0;0
7149;1;256.969125;144.42;0;0
7150;1;246.621375;110.5;0;6.252955082
7151;1;196.60725;88.15;1;0
7152;1;146.593125;68.38;1;0
7153;1;60.361875;51.67;1;0
7154;1;24.14475;45.74;1;0
7155;1;10.34775;43.79;1;0
7156;1;13.797;43.89;1;0
7157;1;36.217125;44.91;1;0
7158;1;125.897625;58.87;1;0
7159;1;260.418375;99.52;0;10.63304439
7160;1;341.47575;151.24;0;0
7161;1;338.0265;183.05;0;0
7162;1;263.867625;202.78;0;0
7163;1;217.30275;214.1;0;0
7164;1;196.60725;183.25;0;0
7165;1;196.60725;143.21;0;0
7166;1;198.331875;126.75;0;0
7167;1;182.81025;111.35;0;0
7168;1;162.11475;109.75;0;7.974783293
7169;1;148.31775;131.89;1;0
7170;1;193.158;159.38;1;0
7171;1;243.172125;160.94;1;0
7172;1;281.113875;147.65;1;0
7173;1;256.969125;135.77;1;0
7174;1;246.621375;104.38;0;5.316522196
7175;1;196.60725;86.99;0;0
7176;1;146.593125;68.64;0;0
7177;1;60.361875;51.88;0;0
7178;1;24.14475;49.76;0;0
7179;1;10.34775;45.93;0;8.886187098
7180;1;13.797;43.99;1;0
7181;1;36.217125;44.09;1;0
7182;1;125.897625;45.1;1;0
7183;1;260.418375;59.1;1;0
7184;1;341.47575;99.91;1;0
7185;1;338.0265;151.84;1;0
7186;1;263.867625;183.78;1;0
7187;1;217.30275;203.6;0;53.31712259
7188;1;196.60725;214.96;0;26.6585613
7189;1;196.60725;183.98;0;0
7190;1;198.331875;143.79;0;0
7191;1;182.81025;127.26;0;0
7192;1;162.11475;111.8;0;53.31712259
7193;1;148.31775;110.18;0;13.32928065
7194;1;193.158;132.42;1;0
7195;1;243.172125;160.02;1;0
7196;1;281.113875;161.58;1;0
7197;1;256.969125;148.24;1;0
7198;1;246.621375;136.31;1;0
7199;1;196.60725;104.8;1;0
7200;1;146.593125;74.17;1;0
7201;1;60.361875;52.84;1;0
7202;1;24.14475;46.11;1;0
7203;1;10.34775;44.07;1;0
7204;1;13.797;44.62;1;0
7205;1;36.217125;49.55;1;0
7206;1;125.897625;82.01;1;0
7207;1;260.418375;126.65;1;0
7208;1;341.47575;140.12;1;0
7209;1;338.0265;139.62;1;0
7210;1;263.867625;136.03;1;0
7211;1;217.30275;134.52;1;0
7212;1;196.60725;148.45;0;9.243498817
7213;1;196.60725;153.35;0;9.243498817
7214;1;198.331875;133.62;0;18.48699763
7215;1;182.81025;119.12;0;0
7216;1;162.11475;109.15;0;0
7217;1;148.31775;114.25;0;0
7218;1;193.158;139.76;0;18.48699763
7219;1;243.172125;170.84;1;0
7220;1;281.113875;175.63;1;0
7221;1;256.969125;161.76;1;0
7222;1;246.621375;146.16;1;0
7223;1;196.60725;111.82;1;0
7224;1;146.593125;75.96;1;0
7225;1;60.361875;53.04;1;0
7226;1;24.14475;46.3;1;0
7227;1;10.34775;44.23;1;0
7228;1;13.797;44.8;1;0
7229;1;36.217125;49.73;1;0
7230;1;125.897625;82.35;1;0
7231;1;260.418375;127.16;1;0
7232;1;341.47575;140.68;1;0
7233;1;338.0265;140.17;0;11.20094563
7234;1;263.867625;136.57;0;0
7235;1;217.30275;135.07;0;0
7236;1;196.60725;149.03;0;0
7237;1;196.60725;153.96;0;11.20094563
7238;1;198.331875;134.16;1;0
7239;1;182.81025;119.59;0;11.20094563
7240;1;162.11475;109.58;0;0
7241;1;148.31775;114.71;0;0
7242;1;193.158;140.32;0;0
7243;1;243.172125;171.52;0;11.20094563
7244;1;281.113875;176.33;0;5.600472813
7245;1;256.969125;162.41;0;5.600472813
7246;1;246.621375;146.74;1;0
7247;1;196.60725;112.28;1;0
7248;1;146.593125;76.26;1;0
7249;1;44.84025;53.26;1;0
7250;1;25.869375;46.47;1;0
7251;1;10.34775;44.43;1;0
7252;1;13.797;44.98;1;0
7253;1;36.217125;49.94;1;0
7254;1;81.057375;82.67;1;0
7255;1;179.361;127.66;1;0
7256;1;317.331;141.24;1;0
7257;1;415.634625;140.73;0;9.15287628
7258;1;408.736125;137.11;0;0
7259;1;355.27275;135.6;0;0
7260;1;331.128;149.63;0;0
7261;1;358.722;154.57;0;6.86465721
7262;1;334.57725;134.69;0;13.72931442
7263;1;331.128;120.07;0;0
7264;1;362.17125;110.03;0;0
7265;1;438.05475;115.17;0;2.28821907
7266;1;493.24275;140.88;0;20.59397163
7267;1;446.677875;172.21;0;2.28821907
7268;1;338.0265;177.03;1;0
7269;1;227.6505;163.05;1;0
7270;1;151.767;147.32;1;0
7271;1;125.897625;112.7;1;0
7272;1;94.854375;76.57;1;0
7273;1;87.955875;53.47;1;0
7274;1;60.361875;46.66;1;0
7275;1;36.217125;44.59;1;0
7276;1;13.797;45.16;1;0
7277;1;13.797;50.14;1;0
7278;1;13.797;83;1;0
7279;1;50.014125;128.17;1;0
7280;1;148.31775;141.8;1;0
7281;1;306.98325;141.29;1;0
7282;1;472.54725;137.66;0;9.595327492
7283;1;538.083;136.13;0;0
7284;1;529.459875;150.22;0;0
7285;1;463.924125;155.19;0;9.595327492
7286;1;386.316;135.22;0;2.398831873
7287;1;284.563125;120.55;0;9.595327492
7288;1;193.158;110.47;1;0
7289;1;158.6655;115.62;1;0
7290;1;182.81025;141.43;0;4.797663746
7291;1;236.273625;172.89;0;0
7292;1;253.519875;177.73;0;4.797663746
7293;1;236.273625;163.71;1;0
7294;1;229.375125;147.92;1;0
7295;1;182.81025;113.16;1;0
7296;1;136.245375;85.64;1;0
7297;1;65.53575;63.43;1;0
7298;1;25.869375;48.55;1;0
7299;1;6.8985;43.61;1;0
7300;1;10.34775;40.66;1;0
7301;1;36.217125;39.92;1;0
7302;1;146.593125;41.69;1;0
7303;1;315.606375;47.8;1;0
7304;1;412.185375;78.78;1;0
7305;1;396.66375;132.16;1;0
7306;1;305.258625;172.67;1;0
7307;1;250.070625;204.1;1;0
7308;1;232.824375;217.7;1;0
7309;1;227.6505;190.7;1;0
7310;1;227.6505;149.17;1;0
7311;1;206.955;124.99;0;11.1465721
7312;1;182.81025;111.88;0;0
7313;1;162.11475;122.34;0;0
7314;1;236.273625;155.53;0;0
7315;1;288.012375;179.82;0;11.1465721
7316;1;341.47575;174.29;1;0
7317;1;281.113875;145.3;1;0
7318;1;281.113875;125.86;1;0
7319;1;217.30275;95.89;1;0
7320;1;169.01325;72.41;1;0
7321;1;65.53575;59.52;1;0
7322;1;25.869375;45.42;1;0
7323;1;6.8985;41.84;1;0
7324;1;10.34775;40.34;1;0
7325;1;36.217125;40.74;1;0
7326;1;146.593125;50.37;1;0
7327;1;315.606375;76.57;1;0
7328;1;412.185375;115.27;1;0
7329;1;396.66375;144.49;0;4.246313182
7330;1;305.258625;152.84;0;0
7331;1;250.070625;159.2;0;0
7332;1;232.824375;170.88;0;0
7333;1;227.6505;175.04;0;4.246313182
7334;1;227.6505;163.26;1;0
7335;1;206.955;151.87;0;4.246313182
7336;1;182.81025;148.33;0;0
7337;1;162.11475;176.05;0;0
7338;1;236.273625;214.66;0;0
7339;1;288.012375;221.24;0;3.184734887
7340;1;341.47575;192.94;0;0
7341;1;281.113875;145.89;0;2.123156591
7342;1;281.113875;130.32;0;4.246313182
7343;1;217.30275;114.63;0;0
7344;1;169.01325;88.29;0;0
7345;1;65.53575;63.94;0;0
7346;1;25.869375;48.92;0;0
7347;1;6.8985;43.95;0;13.86524823
7348;1;10.34775;40.99;1;0
7349;1;36.217125;40.24;1;0
7350;1;146.593125;42.01;1;0
7351;1;315.606375;48.17;1;0
7352;1;412.185375;79.4;1;0
7353;1;396.66375;133.2;1;0
7354;1;305.258625;174.05;1;0
7355;1;250.070625;205.71;0;55.4609929
7356;1;232.824375;219.41;0;27.73049645
7357;1;227.6505;192.21;0;0
7358;1;227.6505;150.35;0;0
7359;1;206.955;125.98;0;0
7360;1;182.81025;112.77;0;55.4609929
7361;1;162.11475;123.31;0;13.86524823
7362;1;236.273625;156.74;1;0
7363;1;288.012375;181.24;1;0
7364;1;341.47575;175.68;1;0
7365;1;281.113875;146.44;1;0
7366;1;281.113875;126.86;1;0
7367;1;217.30275;96.63;1;0
7368;1;169.01325;67.31;1;0
7369;1;65.53575;47.71;1;0
7370;1;25.869375;42.01;1;0
7371;1;6.8985;40.68;1;0
7372;1;10.34775;40.68;1;0
7373;1;36.217125;45.13;1;0
7374;1;146.593125;80.01;1;0
7375;1;315.606375;129.87;1;0
7376;1;412.185375;141.36;1;0
7377;1;396.66375;132.54;1;0
7378;1;305.258625;123.01;1;0
7379;1;250.070625;122.83;0;12.64184397
7380;1;232.824375;133.85;0;21.06973995
7381;1;227.6505;138.89;1;0
7382;1;227.6505;124.71;1;0
7383;1;206.955;112.35;1;0
7384;1;182.81025;108.6;1;0
7385;1;162.11475;126.68;1;0
7386;1;236.273625;165.01;1;0
7387;1;288.012375;194.6;1;0
7388;1;341.47575;184.88;1;0
7389;1;281.113875;154.03;1;0
7390;1;281.113875;129.84;1;0
7391;1;217.30275;98.89;1;0
7392;1;169.01325;68.02;1;0
7393;1;65.53575;47.91;1;0
7394;1;25.869375;42.17;1;0
7395;1;6.8985;40.84;1;0
7396;1;10.34775;40.84;1;0
7397;1;36.217125;45.3;1;0
7398;1;146.593125;80.34;1;0
7399;1;315.606375;130.37;0;0
7400;1;412.185375;141.92;0;0
7401;1;396.66375;133.07;0;0
7402;1;305.258625;123.49;0;0
7403;1;250.070625;123.31;0;0
7404;1;232.824375;134.38;0;0
7405;1;227.6505;139.44;0;0
7406;1;227.6505;125.19;0;0
7407;1;206.955;112.79;0;0
7408;1;182.81025;109.03;0;0
7409;1;162.11475;127.18;0;0
7410;1;236.273625;165.65;0;0
7411;1;288.012375;195.36;0;0
7412;1;341.47575;185.6;0;0
7413;1;281.113875;154.63;0;0
7414;1;281.113875;130.35;0;0
7415;1;217.30275;99.28;0;0
7416;1;169.01325;68.3;0;0
7417;1;115.549875;48.09;1;0
7418;1;60.361875;42.33;1;0
7419;1;34.4925;41;1;0
7420;1;15.521625;41;1;0
7421;1;20.6955;45.47;1;0
7422;1;36.217125;80.64;1;0
7423;1;65.53575;130.9;0;19.79196217
7424;1;172.4625;142.48;0;9.895981087
7425;1;358.722;133.59;0;0
7426;1;503.5905;123.98;0;0
7427;1;507.03975;123.79;0;0
7428;1;438.05475;134.89;0;0
7429;1;415.634625;139.98;0;49.47990543
7430;1;448.4025;125.68;0;0
7431;1;425.982375;113.23;0;0
7432;1;432.880875;109.45;0;0
7433;1;479.44575;127.68;0;19.79196217
7434;1;574.300125;166.3;1;0
7435;1;605.343375;196.13;1;0
7436;1;513.93825;186.33;1;0
7437;1;358.722;155.24;1;0
7438;1;217.30275;130.86;1;0
7439;1;141.41925;99.67;1;0
7440;1;127.62225;68.57;1;0
7441;1;106.92675;48.28;1;0
7442;1;87.955875;42.5;1;0
7443;1;60.361875;41.16;1;0
7444;1;25.869375;41.16;1;0
7445;1;20.6955;45.65;1;0
7446;1;15.521625;80.96;1;0
7447;1;46.564875;131.4;0;2.434635334
7448;1;172.4625;143.03;0;1.217317667
7449;1;362.17125;134.11;0;0
7450;1;579.474;124.46;0;0
7451;1;629.488125;124.28;0;0
7452;1;612.241875;135.43;0;0
7453;1;520.83675;140.53;0;4.625807134
7454;1;448.4025;126.18;0;0
7455;1;324.2295;113.68;0;0
7456;1;217.30275;109.88;0;0
7457;1;172.4625;128.17;0;2.434635334
7458;1;217.30275;166.95;0;8.521223668
7459;1;289.737;196.89;0;8.521223668
7460;1;305.258625;187.05;0;2.434635334
7461;1;288.012375;155.84;0;0
7462;1;277.664625;131.36;0;0
7463;1;227.6505;100.05;0;2.434635334
7464;1;169.01325;68.82;1;0
7465;1;65.53575;48.47;1;0
7466;1;25.869375;42.68;1;0
7467;1;6.8985;41.31;1;0
7468;1;10.34775;41.31;1;0
7469;1;36.217125;45.83;1;0
7470;1;146.593125;81.27;1;0
7471;1;315.606375;131.91;0;4.908720777
7472;1;412.185375;143.59;0;2.454360389
7473;1;396.66375;134.63;0;0
7474;1;305.258625;124.94;0;0
7475;1;250.070625;124.76;0;0
7476;1;232.824375;135.95;0;0
7477;1;227.6505;141.08;0;8.344825321
7478;1;227.6505;126.67;0;0
7479;1;206.955;114.12;0;0
7480;1;182.81025;110.31;0;0
7481;1;162.11475;128.67;0;4.908720777
7482;1;236.273625;167.59;1;0
7483;1;288.012375;197.66;0;14.72616233
7484;1;341.47575;187.79;1;0
7485;1;281.113875;156.45;1;0
7486;1;281.113875;131.88;1;0
7487;1;217.30275;100.45;1;0
7488;1;169.01325;74.88;1;0
7489;1;65.53575;61.16;1;0
7490;1;25.869375;46.67;1;0
